logFC logCPM PValue adj.PValue
891 3.60568190765382 5.17043909158598 2.65462338528945e-97 3.3676741881738e-94
7516 3.86094442505298 2.70084749517255 1.47097400928675e-95 1.80174026840947e-92
79000 3.7052865255036 1.79769088272586 1.65167048983849e-95 1.95563291565177e-92
4751 4.54998686778904 3.68715701895201 3.36468649343557e-95 3.85538803010725e-92
1063 4.40983814632327 5.91633837462776 4.31674002529612e-95 4.79171632620448e-92
1058 4.66503817593366 2.83786978246948 5.12442112005579e-95 5.51589583653036e-92
29127 2.4333125875354 5.26052343665715 7.63469972511721e-95 7.97624026282025e-92
57650 3.01203191795795 3.61072509608623 1.00620433546617e-94 1.00669834607196e-91
24137 4.34467046223437 4.23678865798892 1.0202736538552e-94 1.00669834607196e-91
10024 4.54231749425388 3.84159029868323 2.17620623600455e-94 2.08921680294912e-91
9824 3.15835824427212 4.3369646261504 3.28575151326714e-94 3.07139946059901e-91
991 4.63326812318773 5.23243184678511 6.11254826222095e-94 5.5672776108295e-91
9837 4.04425177774246 4.09947482282726 7.74999559669185e-94 6.88218983975228e-91
55038 2.56611440001425 4.61614813600352 1.97955559137955e-93 1.71501936979007e-90
8318 4.36235640107547 3.90572802505933 5.81766180780356e-93 4.9202182160712e-90
5888 3.45097169610382 3.16800689034047 9.68681927423537e-93 8.00198854511895e-90
11169 2.6407047850633 4.07101012966017 1.03631630451763e-92 8.36613442108426e-90
5818 4.60435742333262 8.13515879352878 2.42525521880012e-91 1.91438868059998e-88
10615 3.59295837527677 4.80000630339146 4.05317848386695e-91 3.12984680272691e-88
220134 4.25087789457943 2.92365484385816 6.97024915062898e-91 5.26787702296792e-88
1944 3.86911760840513 2.44233154824334 1.23297964953109e-90 9.12430627729037e-88
104797538 7.13684670029833 1.96965575209925 3.32698467271436e-90 2.41179229713238e-87
55612 4.56274214156474 5.77827562003299 3.54261146889244e-90 2.51674203973057e-87
146956 3.35924568914394 1.99909352964531 1.29606925247123e-89 9.02699527784914e-87
983 3.310877473312 5.08602794340472 1.0561989707747e-88 7.21485454632464e-86
6790 3.30569963098137 4.28816339281252 1.27820330061943e-88 8.56661498892508e-86
5984 3.24094433653286 4.87847863078392 1.47194164290613e-88 9.68237761067936e-86
2491 3.45849653087557 2.50172674451602 3.66060930514174e-88 2.36415460232618e-85
9401 3.43187686630076 4.1849234253421 4.78057491055985e-88 3.03233573924994e-85
2305 4.5760493928358 5.71141558172424 1.34557877541948e-87 8.38531643538162e-85
3833 3.59211468752542 4.7221453129417 1.38871144529703e-87 8.50489987041309e-85
10721 4.42559377300925 3.19367604312452 1.71482904942629e-87 1.03241428245205e-84
9212 4.31336868035058 3.87930262692622 1.99572507918384e-87 1.18150250896149e-84
150468 4.16572236665443 3.60128650909409 2.47249105555669e-87 1.43975991449884e-84
332 4.48388160326312 5.36917978590523 2.70441879754891e-87 1.5494138727054e-84
3070 3.05704196110519 3.93098953914795 3.98184841560065e-87 2.24506726302462e-84
83540 4.35095292904456 3.55107771190546 5.25469705985121e-87 2.91643897285898e-84
89958 4.68740040525299 3.99242393359021 7.53267913853567e-87 4.1164353181527e-84
6535 4.16027461914163 7.05133742842138 8.31663078165209e-87 4.47598548477369e-84
64065 3.55016063089101 9.60052128600742 1.74281400811365e-86 9.23977557943358e-84
83461 4.09019598202892 3.69594618921567 1.94862076553107e-86 1.01789644430043e-83
29968 4.6755611095823 5.40873828546255 2.93066954145664e-86 1.50870018524756e-83
899 2.76827515136612 4.21998944521542 3.55285389169203e-86 1.80287032981132e-83
4085 3.36463878409955 4.32113743309788 6.21361899103297e-86 3.10864732648566e-83
8914 2.41784646060079 5.55333513025678 1.68182610668718e-85 8.29724237994934e-83
29089 3.60066996433597 3.73974358739173 2.7245064533426e-85 1.32571498259154e-82
2792 7.74652197711247 0.878184046284388 5.07958700311661e-85 2.43827040456358e-82
55165 4.09359931246472 4.55734248485196 2.70041254007453e-84 1.27895138447983e-81
55355 4.60383406215427 3.88016781515075 4.38552552073947e-84 2.04971384239719e-81
9833 4.5905943894442 4.13729884982521 4.98050114445772e-84 2.29756339158809e-81
55771 3.19805565701732 4.25937112553632 9.82315223371694e-84 4.47343833966486e-81
9700 3.71183698332935 4.01408718600725 1.03849578091183e-83 4.66941881440115e-81
9079 -3.14138688332155 5.70236426320899 1.25436891571685e-83 5.56955478189728e-81
10733 2.69374249427415 3.0690008229395 1.40003936633344e-83 6.13960473228766e-81
146909 4.79668970656753 3.95072947628418 4.85268339039844e-83 2.10209959402857e-80
27076 6.24542750804009 6.64504639561419 1.17715007653328e-82 5.03777685163114e-80
54443 4.50858332025061 5.61418389013563 1.72924688778264e-82 7.31244984534846e-80
890 3.82888985351701 4.41615429658198 2.10646147994123e-82 8.80277861517556e-80
1832 4.23282690862959 9.50551764647676 1.13182219767441e-81 4.67482049809216e-79
23594 3.75935758051502 2.94976912590797 1.74559533076162e-81 7.12704502804409e-79
6491 3.21715098459708 3.56482600846615 1.86404045419507e-81 7.52415692880263e-79
90952 -2.85878670499643 6.67374562203933 2.97311839648549e-81 1.18660829844451e-78
701 4.36413930005112 4.20366886113163 3.15591855759763e-81 1.24557092316028e-78
57549 4.89244308201893 5.54540316549738 6.64802584211082e-81 2.59499479052328e-78
699 3.42055331447085 4.50093526955171 9.15271054363072e-81 3.53384164369899e-78
128239 3.82827616587574 4.44577604808951 1.00110729998819e-80 3.82369165622369e-78
7083 3.39625317524892 5.84069410567414 1.02284055696709e-80 3.86514036425829e-78
11130 3.15650212975146 4.70766628785199 1.80259879805779e-80 6.74001177955904e-78
9928 4.49375036846846 3.3139693907832 2.44907417470133e-80 9.06182955828813e-78
3838 2.52849807708245 6.70038106444779 3.96276768282594e-80 1.45114918414083e-77
3159 2.83982353069052 7.87561920432519 9.28119157574547e-80 3.36405312206178e-77
2146 2.96423906421838 4.1386159630651 2.3815760410378e-79 8.54504672259633e-77
259266 4.40439838794496 4.50055792036775 2.85257667469675e-79 1.01326376061903e-76
83990 3.46309857213501 2.99611977980368 3.04558811439942e-79 1.07111223179784e-76
2237 2.44248737516236 5.15415386141303 4.29002774638518e-79 1.49398113313086e-76
4605 4.7315793399952 5.68592836222731 4.7897184944857e-79 1.65180185089929e-76
4176 2.05616537084671 7.02397272222228 8.83245364475305e-79 3.01670755687763e-76
2707 5.40985238670774 4.83074770701231 2.73527065643232e-78 9.2532903797269e-76
9787 4.45399759584553 4.1415935036263 3.65846473410118e-78 1.2259653379246e-75
84951 5.45125206315029 6.1222837725489 5.01126790987996e-78 1.66360044324155e-75
8208 2.58620420687043 3.68665888020905 5.18983857200123e-78 1.67647598469657e-75
9088 4.13941063759934 3.75961249926684 5.1870154538633e-78 1.67647598469657e-75
158376 -3.2871242604395 1.49186265132949 5.19164320589573e-78 1.67647598469657e-75
1062 3.38304086272066 3.67839157931219 5.58920492302126e-78 1.78859592856431e-75
54892 2.38178989450734 4.80359331267992 1.15934800110163e-77 3.6768928881367e-75
10403 3.87595662474504 3.60096608732282 1.18100995207689e-77 3.71244730156842e-75
7153 4.55558431990628 6.94836385061972 1.3896396433743e-77 4.32994647125426e-75
4998 3.60727614184529 3.01592780991206 1.45228559984861e-77 4.48579450367152e-75
103695435 6.55261146151503 1.44348471353699 2.83698061587097e-77 8.68727486692695e-75
51512 3.91389545934651 3.5515550558681 4.97249124181624e-77 1.50963984103038e-74
55055 1.93643855489446 4.18696797716678 5.22982678002142e-77 1.57431082248425e-74
641 2.80659807455452 3.24141224696816 1.1702761401037e-76 3.49322510694316e-74
23650 4.94053588346775 8.20846162538351 1.28300535816957e-76 3.7978027772951e-74
147841 3.54188841193991 3.07592001407381 2.26801021442965e-76 6.65801577080625e-74
51203 3.5582619281712 5.13432783801385 3.26338665640586e-76 9.50153749362235e-74
2288 2.04360763647802 7.10100207595345 3.95803042440994e-76 1.14303413581679e-73
55388 4.29539997125767 3.38417668665412 7.58086107890075e-76 2.17161101922285e-73
221150 3.92184604460953 2.66298130160354 1.00843263993498e-75 2.86564286425044e-73
54972 3.14829240247477 6.108525437439 1.67615623584869e-75 4.72529727409374e-73
9918 2.29337112362147 6.99443607740443 1.7746461728142e-75 4.96355958303412e-73
55789 4.02657199531668 2.71738588272493 1.12979911737429e-74 3.13528081626971e-72
55723 3.36038679202977 4.38616399058461 2.24127954305819e-74 6.17151090302092e-72
80177 -2.98782090951162 4.4242479216608 2.92976542932779e-74 8.00524598578095e-72
29128 3.98299646388628 3.95521162101871 6.35326382168617e-74 1.72270445961919e-71
6502 2.88237468986272 5.18436937922551 9.69027340424309e-74 2.60763789084938e-71
29028 2.41700336100004 5.47282812550415 1.67458745448424e-73 4.47240759178457e-71
55635 4.35351611773879 3.25774103587153 1.99571876924132e-73 5.29029301509111e-71
1163 2.39158585630955 4.70968596660906 2.08894166541354e-73 5.49639236275218e-71
80179 1.88274224144179 5.35647412529865 2.27795969705678e-73 5.94966223523189e-71
10535 2.19188623988442 4.59199299049532 2.50886260319966e-73 6.50491303125951e-71
84515 2.2705022172489 4.30802387808727 2.93579314495678e-73 7.55668900739202e-71
2597 2.44596468045464 11.3320512713836 3.1322835502675e-73 8.00444920784546e-71
11339 3.49792350822664 1.77425435222002 1.19738418419736e-72 3.03802025763389e-70
11247 6.16676180454656 3.86622198375545 1.33917750521406e-72 3.37368256473112e-70
94 -2.86960853136859 6.77832694497237 1.90412500220737e-72 4.76312846502872e-70
23170 2.23583280366965 6.42039252309847 2.7027764297209e-72 6.71365885035777e-70
55143 4.40148748479746 4.77200330343879 3.15675156670385e-72 7.73317051040604e-70
9718 3.34716834005532 4.1463290896848 3.15006771741277e-72 7.73317051040604e-70
3229 8.65892452033346 1.56680633252983 3.2431674209643e-72 7.89044862740226e-70
64946 2.44964285892287 3.23337269402449 3.32122852326884e-72 8.02539852891377e-70
1852 7.11063300882079 2.93762970943281 6.17279663007392e-72 1.48151289930308e-69
54538 -3.31632375057458 6.43107415700806 9.11424676927092e-72 2.17279972812934e-69
165545 5.32033106449114 1.77920725726164 1.37936839390627e-71 3.26643631466297e-69
284403 3.08465513235561 3.66130024712743 1.60484649271645e-71 3.77521538197226e-69
9319 3.7175978464592 4.69296619734734 1.62680657595035e-71 3.80169713054818e-69
80178 3.8970598732492 2.22053385139871 1.86200904611627e-71 4.32290348543112e-69
157313 4.14483307984797 2.94913694682387 1.90299575787932e-71 4.38937092958645e-69
9232 3.05738631069497 4.50969475849463 3.35703143709181e-71 7.69323314044763e-69
81620 3.68174914390178 4.05389445563967 3.76022922058281e-71 8.50745873530713e-69
27338 2.82406084476019 4.63771879066571 3.74968884246649e-71 8.50745873530713e-69
57822 6.24203901884757 3.95261215467602 4.02435747203514e-71 9.04741783317469e-69
51659 3.50077422642947 3.55945432364725 4.21848740605607e-71 9.42420699059859e-69
57082 3.41534068686271 3.63134580912821 9.12852384777678e-71 2.02658934748049e-68
387103 2.91039099959777 3.57178649585109 1.06777262679538e-70 2.35579822834775e-68
116028 3.22299305778591 3.85533075800861 3.78592289333447e-70 8.3012201909959e-68
898 4.3440590652752 3.49378566424766 5.84065527494296e-70 1.27279703080521e-67
338707 5.79646211409172 3.79987345862541 9.05422474090513e-70 1.96106778671763e-67
9631 2.02972794354452 5.87591377766801 1.33935978021493e-69 2.8833575001827e-67
10266 -2.9876018755764 5.60265243714581 1.37301123587137e-69 2.93799591020403e-67
161198 -2.91776072461366 6.01226354529745 1.38741808582207e-69 2.95104657643627e-67
116832 3.59779982525371 4.20384086739665 4.87919719545862e-69 1.03163073559456e-66
10635 3.22016691455185 3.56019034386829 5.14685803667723e-69 1.08178428592196e-66
10643 5.11529167795334 3.84588944020089 6.25759709587819e-69 1.30750650848641e-66
151648 3.71737532601523 1.90915609938393 7.56498907702637e-69 1.57143846201786e-66
64151 3.82405410697944 3.82186268728623 7.63570613906016e-69 1.57690649863695e-66
1003 -3.14043257640603 7.36847870874627 1.17022361660114e-68 2.40274642111498e-66
1952 2.9883816280749 6.10048754557793 1.19220158538724e-68 2.4338041675023e-66
5427 2.56726767685426 2.21972398586484 2.34969711553557e-68 4.76934807091079e-66
204219 7.96157487929468 3.98836318297646 3.3070300033557e-68 6.67437572438624e-66
100128338 2.84900488288089 4.99968043827823 3.36760916550751e-68 6.75823983999956e-66
9048 4.82859379825652 2.89020498540567 3.87997906837042e-68 7.74273800492055e-66
4288 3.92786399514837 6.43660849720108 4.30963174305455e-68 8.55209101368942e-66
9936 -2.79988400074449 4.49363468554211 2.33209666527251e-67 4.6021336470636e-65
9735 2.37513244673399 4.58595654429655 3.11737807588769e-67 6.11781141622136e-65
22899 -3.08013842367839 4.98868579933839 3.865428303513e-67 7.54416916313656e-65
84296 3.32677201937281 2.99134571370799 5.76663061173956e-67 1.11932505988853e-64
54478 3.98565049929406 2.75563636563491 6.58215400387896e-67 1.27067767593361e-64
84823 2.21271297283864 6.76353791523092 1.79950581178265e-66 3.45514842920711e-64
7010 -3.60585239958059 5.72806712998066 2.23471904692019e-66 4.26771264869096e-64
348825 5.14202426678593 1.50583096528694 3.12845203260936e-66 5.94255318985654e-64
55920 1.84898468298443 7.61465396377486 3.74574321192661e-66 7.07726301227899e-64
6241 3.92161220699652 5.715724755432 5.2505545538229e-66 9.8679866828753e-64
5787 -3.23227915777491 6.90196999800859 5.80228583484281e-66 1.08475260599711e-63
6711 -1.89581281718116 9.65315444843057 7.20609402342006e-66 1.34014484715133e-63
6273 6.77107460513355 8.40221247213323 9.24840114884428e-66 1.71100238129217e-63
375444 2.5087249822899 1.72414867567095 9.98190115698961e-66 1.83713529014211e-63
1294 5.36482857660461 6.82572815236044 2.21525462651807e-65 4.05608554580147e-63
115677 -3.29411854186995 4.23481065171795 2.27162659007904e-65 4.13797169775372e-63
5522 6.71284278766222 4.53273598077536 2.65456384831367e-65 4.81085522734438e-63
84057 3.55982686522884 1.48116073272931 6.96067799297429e-65 1.25507737557584e-62
56992 3.28723970152935 3.00977480377841 8.04083145444664e-65 1.44251704087575e-62
23532 8.27135337373471 4.99454234193754 8.10359443156263e-65 1.4464712452439e-62
27085 2.34992004764202 2.58719663701497 9.89327608796519e-65 1.75709529960306e-62
6712 3.01485904925947 5.40157306250711 1.23314939198547e-64 2.1792387837172e-62
80014 -2.67706654015847 6.26514741503558 1.29833018782649e-64 2.28306864365271e-62
79682 3.30654321896247 4.07636779231094 1.33756829946459e-64 2.34048096380698e-62
8630 -3.84391213738981 5.45391472053116 1.45151487736867e-64 2.52741470387317e-62
5317 6.32423218400191 8.91869464817537 1.77140691144651e-64 3.06937292202397e-62
55732 2.28459311966691 3.13397491788295 1.78396868966233e-64 3.07613358376193e-62
2556 7.20535695322098 2.08993940648495 1.79508110358202e-64 3.08034182996796e-62
995 4.18222557692934 1.82535604223483 2.7526357797689e-64 4.70078728524861e-62
5902 1.80329751629742 6.16354887657392 4.15284388339083e-64 7.05804629578592e-62
5268 7.20535936147084 6.81023130449059 7.13357635849942e-64 1.20662745633456e-61
83878 -3.05548572207826 2.80206345830164 9.6007755471669e-64 1.61625188725552e-61
84798 2.11961720392664 5.53831687073045 1.08913974772887e-63 1.82487419712628e-61
1808 -2.41296496550969 8.05202230637335 1.13958250279464e-63 1.90042770336941e-61
4139 2.65362497131522 4.21901621092701 1.23191077116014e-63 2.04479918235418e-61
7145 -2.80485523054936 9.1891191127303 1.51293449891294e-63 2.49957889934356e-61
4008 -2.58161878763771 8.2582323226144 1.67833251406927e-63 2.76000227927104e-61
57405 3.3460776440271 2.50177421056697 1.85882772233193e-63 3.04273822695633e-61
1901 -3.31643329167171 6.53093694854905 2.03719084020208e-63 3.31940623095495e-61
4796 2.60431850724714 4.21171040527598 2.38449306575108e-63 3.86756064787873e-61
641700 -2.90671392417378 3.00348436502941 2.40957681123432e-63 3.89048081417519e-61
2709 5.85939189272688 4.218723126849 3.11675832679414e-63 5.00951911882601e-61
23171 -2.22015400968158 5.95086261852653 3.81300165996072e-63 6.10097441276869e-61
55247 4.13909230214361 1.49756838676126 3.90965080641105e-63 6.22756530468731e-61
9768 3.4556818528201 3.86435607654039 4.15098863096876e-63 6.5824672839572e-61
100507098 -3.50584861996529 0.845850635392464 4.88659134682225e-63 7.7145160546877e-61
3872 6.92895063520324 10.6671457734887 6.12428143006001e-63 9.62569029544964e-61
400619 3.88929960372118 4.34876524160987 6.71316149885048e-63 1.05047669427607e-60
5175 -2.79282868852775 9.09037507576816 1.15074967924296e-62 1.7927973401925e-60
10044 -2.6486812241754 5.64327573196412 1.17889604150655e-62 1.82862734892376e-60
3852 7.56245467450757 11.5254709698101 1.33974490716577e-62 2.0690903846711e-60
26154 6.26598870235304 3.79549037991778 1.47056949756834e-62 2.26130299234308e-60
115749 6.48158144599343 1.3727482516725 1.89678282255331e-62 2.90412166551363e-60
4320 5.96272950640225 6.35085711164827 2.70741184730102e-62 4.12746679090041e-60
55872 4.21752492852645 3.34282296170845 3.71218085079125e-62 5.63505880345966e-60
3691 3.10171365077292 8.4964059735023 3.82653977424051e-62 5.78393699237435e-60
86 2.20347034603679 6.38051449466198 3.90149882437461e-62 5.87225168392417e-60
10606 2.1718166225393 6.71332334759415 4.61534969054552e-62 6.9173770615134e-60
9633 3.70542359698807 2.49965046893195 5.40561270234784e-62 8.06776339496208e-60
147700 3.33779921379143 2.92336900101937 5.91745551067962e-62 8.79472540564229e-60
1033 3.57954300984195 3.16285798234423 6.38519248591005e-62 9.45035092883379e-60
200933 2.46588725383272 5.48229763140854 8.44480969916786e-62 1.24468085196739e-59
3664 2.8410787758397 7.52943619430171 1.1893650322728e-61 1.74576178972571e-59
79075 2.50757249442937 2.86655522970814 1.49641409972558e-61 2.18741256116676e-59
11200 2.23204927983011 3.94974399940839 1.5041197735076e-61 2.18966551126079e-59
81930 2.41245177367242 3.04524311049108 2.19323984813825e-61 3.17983969982526e-59
2791 -3.0216771818308 6.03887644670516 2.22184695465463e-61 3.20822055594664e-59
2187 2.88451552192052 0.887063587633037 2.58771296639942e-61 3.7213826833795e-59
1829 2.35574551687534 7.76915238818103 3.80633127801591e-61 5.45180215025819e-59
25959 -2.22099886511914 7.19415448404044 5.27575995571183e-61 7.52611523641927e-59
2013 -2.54153619675129 9.62376688036128 7.53456392168971e-61 1.07054098024936e-58
22948 1.79367617957998 7.8849388248249 1.06907693554592e-60 1.51293553097716e-58
5307 6.4411297624439 5.18167975151412 1.16566235318972e-60 1.64307509712905e-58
157570 3.57709068409133 2.53337651261318 1.35451814032966e-60 1.90173276136956e-58
221395 -3.45445069500524 8.08330118854567 1.67606190640589e-60 2.34391318808834e-58
221692 -2.8486669002263 5.18705757694438 1.73558479010136e-60 2.41763558153688e-58
55010 3.00461543731842 2.93427427445317 1.9409593903235e-60 2.69315697280004e-58
847 -2.11352031032222 7.50794662198586 2.34371117111514e-60 3.23933714043505e-58
10804 8.76960033321466 6.06441109400858 2.60627543170661e-60 3.58827556626553e-58
91057 2.46385288797123 3.60690164532071 3.72257610572128e-60 5.10539095951064e-58
56938 3.49163604178024 5.71940313034751 4.00615881541376e-60 5.473183357012e-58
6474 5.37530969487894 2.05329043630517 5.08754452284638e-60 6.92393367800866e-58
10460 2.0267165937843 5.45472425240199 6.45099392231461e-60 8.74602118757776e-58
348487 5.66311049054073 -0.160150862673021 6.59492926621442e-60 8.90716663365789e-58
10112 3.77030207079572 4.34649916448091 9.74495244157198e-60 1.31117596847378e-57
993 3.23797255081021 2.72298144373582 1.38924126747717e-59 1.8621599646059e-57
2161 3.6216090016133 2.30900492195725 1.74585050161177e-59 2.33136675442675e-57
10036 2.22255778241087 4.61158488478471 2.17750610249098e-59 2.89689866166974e-57
10293 2.32902693309283 2.16025877604872 2.18780650704607e-59 2.89974160211879e-57
6715 2.23146566113433 4.72575374104675 2.44109418155977e-59 3.22342403060166e-57
1515 4.60704807743187 4.66073925905307 2.50558805940784e-59 3.2963330910454e-57
203 -2.37229569906084 4.36059632949543 2.58209808562534e-59 3.38445409961246e-57
1104 1.75254165667595 5.4264690524827 2.84232980777918e-59 3.71185283463692e-57
51705 -3.54212742124184 5.37864482041013 2.94559949113799e-59 3.83262415841437e-57
4521 1.96208620645626 4.1487767645961 3.43807931487054e-59 4.45708085195315e-57
55040 3.75235262827171 3.96841956837707 4.51863375917189e-59 5.83659599125618e-57
672 2.16531737485595 4.09245311541284 4.89104454587591e-59 6.29473888819052e-57
8994 -1.72258886427626 6.22555786959571 5.39250194443238e-59 6.91505637430261e-57
5708 1.76382788834607 8.48211585074096 5.76023981460204e-59 7.36005318181579e-57
6472 1.86799781151012 6.60032095785051 1.01505966941184e-58 1.2923274020494e-56
23371 -2.28976927241183 7.01517930818032 2.61339122716061e-58 3.31536677785614e-56
51195 3.55463862552495 5.38675629955319 3.13671290532105e-58 3.96509534198965e-56
10395 -3.44253946480064 7.53827209183252 3.37884616132477e-58 4.25602817363182e-56
53836 6.41774498119334 4.69034581438449 3.86774914642668e-58 4.85464019188064e-56
51751 -3.53524518008101 3.3186004792697 4.36123358606226e-58 5.45476683839851e-56
94081 1.8142623679053 5.32480203834394 5.44152437606018e-58 6.78204867936961e-56
53833 5.59523971614697 4.3469973799393 6.51849658098179e-58 8.09592716968721e-56
25788 2.3693838559823 1.44684839350698 7.7775837867431e-58 9.62604716686068e-56
2786 5.57834632513428 3.26667018357827 8.09120076163516e-58 9.97942855048759e-56
102723641 -3.80357644777492 -0.700405996403117 8.15930583975201e-58 1.00286056309284e-55
4881 -3.44493148702715 5.57140176753667 8.28436877706237e-58 1.01472090803459e-55
3728 2.33687975968167 9.43744342021559 1.24581479520948e-57 1.52070746875038e-55
91687 2.00509497263744 3.01562501991769 1.3651148654448e-57 1.66062483340633e-55
90417 1.93590552559074 4.07069889696434 2.03103851847631e-57 2.46227028036849e-55
8626 5.7284678923358 7.99506806236968 2.09814446652372e-57 2.53497243521731e-55
284252 2.97145423585281 5.09173236921957 3.6423780043283e-57 4.38579352853375e-55
5471 2.15959381684009 4.00086888966255 4.89919626736526e-57 5.87920103422572e-55
54069 2.03307024757197 3.56754685420806 5.04497228113239e-57 6.03375287535703e-55
408 -2.76974718322705 6.04920135933367 5.80180499138189e-57 6.91563473486162e-55
64116 -3.40819412750628 8.32314060320367 9.96959183944601e-57 1.18438084190288e-54
10926 1.89788727262039 3.62460384205513 1.01894621197762e-56 1.20646627985524e-54
79733 3.40306846456518 2.32062113939781 1.18927034137293e-56 1.40345753474777e-54
10826 -2.96469647999561 5.67617335916803 1.38415844741054e-56 1.62803616590959e-54
58494 -2.7696804244219 5.18646279656841 1.45007238521398e-56 1.69993469291042e-54
5050 2.45880999402562 4.57593422311597 1.54012273270252e-56 1.7995624864581e-54
84904 2.93464662115996 2.57990790652895 1.71538078301288e-56 1.99777182929182e-54
222 5.19578701374779 5.22530694630785 1.80058357529194e-56 2.09014801235114e-54
6897 1.62448853478314 6.79680418029387 2.22499510713939e-56 2.574399061912e-54
1749 6.59514641578616 3.67303412833235 2.32880590966079e-56 2.68576346483964e-54
79017 1.96606991172282 5.16259303474418 3.18942287558552e-56 3.6663912609603e-54
57514 -2.3544488852858 6.58488617391337 3.26222720074265e-56 3.73798620637354e-54
81607 3.10934484645455 5.86907760147299 3.54380285453112e-56 4.04756981336977e-54
8091 6.76015915609472 3.87420117329044 3.69958612281586e-56 4.2119550855302e-54
83891 -2.01060758476478 5.46810059200708 1.21214880573003e-55 1.37561462390851e-53
3619 2.02036453678236 4.74762613972159 1.27054637514211e-55 1.43729547106442e-53
113115 2.45057398918632 2.03640581906316 1.30222189457063e-55 1.46845155292201e-53
79915 2.27390659943188 2.97712742490011 1.33150359232338e-55 1.49671959186452e-53
152404 4.77161789211511 2.00524422220018 1.34065516801214e-55 1.50225275151291e-53
92312 4.17614476055291 3.98536631414555 1.46536586917747e-55 1.63683210814632e-53
4241 4.34489795820745 5.44443117453797 1.62894344884025e-55 1.81384640270391e-53
100132159 5.84646711391802 1.32272894471955 1.67388844364423e-55 1.85806848145896e-53
79172 1.80462400919453 3.80239138374371 1.7042357117976e-55 1.88586158002376e-53
123264 -3.60099793248822 1.37412876891854 1.7780834571106e-55 1.95941452784631e-53
790 1.75579918061634 6.25204095854975 1.78173726104096e-55 1.95941452784631e-53
155038 -2.96162202628885 5.60964368162421 2.06253710151715e-55 2.26121544391946e-53
79412 6.53989478560661 3.29838325133166 2.12176444992479e-55 2.3189906161778e-53
7374 1.69266996265376 5.53276833734762 2.18955160143383e-55 2.38573811148869e-53
4858 -2.69595085820089 3.51112873369736 2.96855337045852e-55 3.22464783706596e-53
7371 2.3135527559509 5.43679244530347 3.98262948326289e-55 4.31301774009089e-53
55257 1.5435306114544 4.46385398670606 4.01129941217259e-55 4.3308622012092e-53
5744 6.69525479876254 6.40930059468002 4.26185672192712e-55 4.58743674604767e-53
102724820 -3.94609892236927 1.44234806282913 4.7382565173706e-55 5.08482204693417e-53
57477 -2.47537418818372 5.53256381706622 5.0597994878778e-55 5.41352824123215e-53
8833 1.86779170832821 6.67048632485182 5.54245123239578e-55 5.91211442119911e-53
100505495 -3.02759249693693 3.80762388213032 5.63735063437342e-55 5.98947557086205e-53
256949 -3.39499546880882 4.03078067279547 5.64869884361022e-55 5.98947557086205e-53
113828 4.64362556640258 4.48193030422355 6.67658936493198e-55 7.05830746523062e-53
126668 -3.45734994086222 1.944440025178 7.35197780730988e-55 7.74924640039924e-53
810 8.9905818471224 7.05059404122648 7.69937682375651e-55 8.09140722356968e-53
56649 5.36173473118887 6.74141679133073 8.34220553830817e-55 8.74110569103966e-53
