logFC logCPM PValue adj.PValue
9985 -1.61162349303389 3.31335858307172 5.87213577778102e-20 8.17976999853176e-18
59352 -2.3054425734676 3.3598253901608 6.10684244912678e-20 8.47348244669658e-18
25802 -1.67941007430124 8.43817367842589 6.69569424454393e-20 9.25438736421965e-18
89927 -1.28091424172321 5.03676621133481 7.16293958200451e-20 9.86181305784427e-18
100128338 1.2856867265193 4.93375133884999 7.20194121788286e-20 9.87722602318212e-18
59342 -0.992150054746557 6.69046169228985 7.38203327345918e-20 1.00466361650017e-17
92815 1.75664579472973 4.65324329568885 7.37605458435518e-20 1.00466361650017e-17
3077 -1.1406330455429 3.80733426300606 7.73827210329654e-20 1.04912657779083e-17
91133 -1.46257276508722 1.95150069975476 7.77958381034759e-20 1.05071709706219e-17
1264 -1.74245840952887 9.56038085228969 8.43937998831408e-20 1.13353100648153e-17
387700 -3.82485928621737 1.82106425855149 8.4565670087443e-20 1.13353100648153e-17
92211 -2.11783303381712 1.82530195245771 8.74678542111615e-20 1.1680246802386e-17
219699 -2.15471686886985 6.070627106768 8.78630907319447e-20 1.16890818198105e-17
90139 -1.6376350831856 5.30038894771033 9.03799237218467e-20 1.19790495168795e-17
112817 -1.88119151155601 0.615677497693875 9.25838079766868e-20 1.22255369633453e-17
100506930 1.05688181959471 4.96719954067474 9.71858697950859e-20 1.27857010407083e-17
663 -0.730193493408422 5.7125274977935 9.91213299841789e-20 1.29444439792942e-17
776 2.19829139028868 5.2383633056322 9.87910086715009e-20 1.29444439792942e-17
57622 1.42013153630579 2.45103758238623 1.05667561929624e-19 1.37487819315098e-17
7364 -6.44084829813956 1.42521007489399 1.10055605179691e-19 1.42497092209674e-17
120376 -1.32447148832787 2.12976595424481 1.10319811823035e-19 1.42497092209674e-17
100873979 -1.81873926325497 -1.53961391895671 1.36458401983497e-19 1.75230997442783e-17
3399 -1.55582982540639 6.44512602378627 1.36648704404862e-19 1.75230997442783e-17
84239 -4.46451301001529 1.2553915403177 1.43116245659142e-19 1.82864466261093e-17
4907 -1.26670456203973 4.28045493939951 1.4764594338889e-19 1.87976041402034e-17
9429 -2.61740769440044 5.31415612673588 1.63585686227381e-19 2.07525970017243e-17
51676 -1.60584419420628 4.71013686362996 1.74642049373332e-19 2.20763709458724e-17
2014 -1.31945550904026 4.09462624197964 1.80502520977057e-19 2.27362767646314e-17
26112 -1.35768744802004 5.72518688140879 1.81492432337235e-19 2.2780186180392e-17
65243 1.18718515273991 0.767782854456843 1.84073354922996e-19 2.30227804233089e-17
1271 -2.01456660884001 2.42179418132073 1.88184867828959e-19 2.3372428986547e-17
84752 -1.14954195459312 4.19179623019484 1.87685239774038e-19 2.3372428986547e-17
200035 -0.942114073745437 0.994023927986323 1.9321770112476e-19 2.39138883681275e-17
221303 -1.46667424954617 1.01181325169579 1.95599254019641e-19 2.41245871598322e-17
5768 -1.12083399881369 6.94546994505385 1.97084647859592e-19 2.42236808879605e-17
760 -4.60661264889939 4.66414735596985 1.9885067766361e-19 2.43564652458244e-17
59272 -3.82867369588531 2.1317623943479 2.01512131646004e-19 2.45976372103014e-17
23413 -1.2820915073249 6.33615945656782 2.03407371752284e-19 2.47439494931949e-17
51114 0.94005267854302 6.56062997795393 2.12509114207725e-19 2.57629223405208e-17
79670 1.11466533774554 6.87593075318621 2.15200348576419e-19 2.6000447557085e-17
100996941 -2.50154752803742 -1.70161987650431 2.1673335450465e-19 2.60968999503718e-17
149175 1.16377526924483 4.14819066927357 2.19773252287652e-19 2.63735327517219e-17
23022 -1.43550581751955 8.60557675637197 2.21825431492244e-19 2.65301722290774e-17
79172 0.847623752046598 2.71024637923732 2.39839422014599e-19 2.8588376205975e-17
10979 -1.25579246344359 6.52144500199746 2.71907010004592e-19 3.2274175802862e-17
101060264 1.8512519011313 -0.207161481708028 2.72578270343137e-19 3.2274175802862e-17
59 -1.52355368052037 10.5644685972782 2.93209126262004e-19 3.46015992490121e-17
114088 -2.19806533064432 0.731955726625262 2.97439893236848e-19 3.47544817357437e-17
9104 -1.39782384988096 3.11820267894479 2.96350779642646e-19 3.47544817357437e-17
100505576 -1.79267948615414 0.759424680060103 2.96615731337455e-19 3.47544817357437e-17
56952 -1.30093350052865 2.16850416021745 3.04074211269035e-19 3.54131805196308e-17
83742 -1.08025402622631 5.78094329728345 3.12392634409024e-19 3.62630678654998e-17
10891 -1.51266659087092 3.34755422387326 3.31879526246983e-19 3.83996503316582e-17
3764 -1.31712329453433 3.80831929474031 4.1126745662253e-19 4.74306211905483e-17
56849 -1.52977117609625 2.18718687976769 4.19376426970093e-19 4.82092882278468e-17
3316 -1.62334598193804 0.500664483976692 4.22295795294919e-19 4.83882869182929e-17
4345 -1.39866869513399 3.59719288882082 4.40099316808486e-19 5.02661345091776e-17
157777 1.08227400810422 1.0824749427117 4.51501591375039e-19 5.14031667539512e-17
2273 -1.7898325745225 8.222913777047 4.67755194589224e-19 5.29144339713497e-17
51222 -1.24978930964087 5.07643291617193 4.66926815546903e-19 5.29144339713497e-17
115290 -1.32659276848967 3.87567028194254 5.40520569301507e-19 6.09518448957424e-17
9124 -1.12150003224079 6.54487928684118 5.77926727520035e-19 6.49637192665796e-17
6604 -1.02548242447339 4.74349414924485 6.09783709899869e-19 6.83284768433856e-17
319 2.52834963342624 2.56419650125528 6.39344865864441e-19 7.14156257244365e-17
84909 -0.985348130809903 5.27656335225699 6.4810677498962e-19 7.19997322348866e-17
79780 -0.778010587982375 3.58332165380441 6.48627975427598e-19 7.19997322348866e-17
441509 -2.30490498831966 -2.25650777809838 6.89327484875215e-19 7.62791326799144e-17
54947 -1.74989464058161 4.96420230164713 7.07441333463196e-19 7.80404459811994e-17
284116 -2.05191049894139 -0.421150802450675 7.90983604065056e-19 8.69861566563308e-17
53905 -2.05566792321777 5.1166401005491 8.04104344170693e-19 8.81561432385407e-17
55885 -2.25356131776178 4.27423163768447 8.25552415811713e-19 9.02290688063011e-17
6525 -1.50330867178038 8.07638471611476 8.32206933223433e-19 9.06773695553055e-17
122953 -1.08127861843414 4.08104189691371 9.0206816513401e-19 9.79888785740831e-17
3773 -6.36632397682203 3.38119089171143 9.11956500490197e-19 9.87609965058301e-17
2065 0.965640035386847 8.04561527255461 1.05246076329356e-18 1.13286238705911e-16
100505806 -1.5263872690027 3.71085079278819 1.0511338691016e-18 1.13286238705911e-16
5507 -1.58052874692278 4.39024585800156 1.10191850246887e-18 1.18251501891833e-16
730005 -1.70780068842208 1.00502723900313 1.11267879134789e-18 1.19046576347797e-16
4199 -1.81383514195976 4.25840979693058 1.12757055777766e-18 1.19992017732108e-16
