logFC logCPM PValue adj.PValue
157869 -2.37658715035745 4.52650775623502 4.12277844241782e-21 4.63685720050699e-19
51114 0.94981469323395 6.58684287832392 4.2584098285642e-21 4.75284046591123e-19
100128881 1.82051592350808 3.03690367590459 4.29255199762693e-21 4.75465172403813e-19
2697 -1.2098158170103 7.04129560736861 4.75259517469324e-21 5.22463865031502e-19
22879 2.28169844237709 7.8661164966975 4.93664529890234e-21 5.3864694712874e-19
342667 -4.43942496940918 5.3641162663382 4.98439011513069e-21 5.39827910172783e-19
54795 1.67427140132251 8.52022423342159 5.08822143542985e-21 5.47021217701616e-19
2949 -1.64494776095503 4.08616190670762 5.15918407779491e-21 5.50601681762332e-19
1674 -1.89025641729715 11.2988239177914 5.49888545534204e-21 5.78411541313353e-19
57622 1.43460111700706 2.47999439538582 5.47698499329494e-21 5.78411541313353e-19
8604 -0.758712175251252 4.93849699334437 5.7634026404568e-21 6.01905071472278e-19
79172 0.86694771017774 2.74351106268183 6.11634543591564e-21 6.34234656868954e-19
4355 -1.41072173109046 3.77883127570722 6.29254538959322e-21 6.47910606628468e-19
54475 0.734931616192103 4.54323807571823 6.53769779397782e-21 6.68445310809438e-19
388135 -1.54658131756016 3.72753521055839 6.7240210033647e-21 6.82721604793023e-19
572558 -2.12601477343114 3.61960922699309 7.08069233863728e-21 7.13977949539419e-19
31 1.06456020353783 8.08835800099911 7.65883129333949e-21 7.55226939937746e-19
100128338 1.29618816780439 4.96404957643194 7.74803645377621e-21 7.55226939937746e-19
10826 -1.25179312145978 5.44828569984665 7.71860989702404e-21 7.55226939937746e-19
6764 -1.045534258029 6.20953514784587 7.62098332981564e-21 7.55226939937746e-19
149175 1.16966217634356 4.1735487593889 7.61619306446455e-21 7.55226939937746e-19
341676 1.85263909175016 2.73322004445903 7.86329969691159e-21 7.56377005714107e-19
59339 -1.14832170155497 5.14823685109156 7.85265069429431e-21 7.56377005714107e-19
374907 -1.61639372987236 2.0683643625357 7.96565594801094e-21 7.61214742587372e-19
6590 -4.32958317001965 7.58473465705314 8.69786539921757e-21 8.25788896116624e-19
83982 -1.30861349490085 2.86569052072349 8.87927335831532e-21 8.37573263044698e-19
440712 -3.48550273168981 2.37527059345084 9.71199805603883e-21 9.1025079216246e-19
6493 2.35856358702245 5.87838737246016 9.99787386002674e-21 9.31075883486949e-19
2621 -1.27265214509445 7.12110203149872 1.12129687620917e-20 1.03762541943381e-18
