logFC	logCPM	PValue	adj.PValue
5244	-3.12622146281442	2.22404170174394	3.44015263141964e-06	0.000362947803814199
100132741	2.43354312372747	2.41716918054173	3.49195557485997e-06	0.000365923912233131
10739	-2.01936898140692	2.44498281649999	3.82804856907934e-06	0.000398451041999004
91156	-1.58209321400219	1.60235329766446	3.91239523967853e-06	0.000404515585147828
8507	-3.01692890474424	4.79316000293409	3.9463236235366e-06	0.000405321411108802
285800	1.98312729677207	2.41774205782716	3.98501183803262e-06	0.000406602293395052
4023	-2.40401404763527	1.90855974038711	4.2797458363653e-06	0.000433820772393395
57412	1.65442678468538	2.4404095508399	4.35427480504939e-06	0.000438509402282539
2650	-1.98059618270098	2.05622736525067	4.58096333033451e-06	0.000458362324452631
26050	-2.25854795568763	1.89343989507904	4.74750810594249e-06	0.000471981430865783
23604	-1.12736598009199	1.673279474464	4.79167904436282e-06	0.000473338536936452
202	-2.66436931317837	3.85306757816064	4.97475731217122e-06	0.000488313361737111
1832	-2.20155551545927	2.92454442796479	5.34641777931193e-06	0.000521494297731753
26049	1.86061477451065	2.78937614723498	5.64846179160131e-06	0.000546120992575262
92745	1.89010219025747	3.53814659442061	5.66931973722465e-06	0.000546120992575262
219348	2.41420763242256	4.53976558128584	5.84750940444579e-06	0.000550079893816802
283867	-2.36802018917574	2.08952096685392	5.81439808511273e-06	0.000550079893816802
54845	-1.79892282013848	0.85727858233185	5.78407921521063e-06	0.000550079893816802
9547	-4.23118520435791	4.93043902636165	5.85229108774081e-06	0.000550079893816802
114800	1.27678399131232	1.30130015687666	5.96003809752557e-06	0.000556832715991109
221421	1.83705152847035	2.0814514655078	7.42408812179038e-06	0.000681302856099687
64093	2.95563871071814	5.72208739926333	7.33952231980022e-06	0.000681302856099687
90161	2.13738297464203	1.93603717769286	7.3833987828969e-06	0.000681302856099687
956	1.63505067194898	0.399740935417178	7.81219009693242e-06	0.000712701507137205
100128893	2.11788152037342	3.49353827563133	7.9398528568053e-06	0.000720112151790605
55244	2.32323485402149	5.22041279596145	8.17244561923084e-06	0.000736898018073552
22996	-1.1921002318487	0.943726077792967	8.78055511368187e-06	0.000787153926347353
84300	1.26017653543272	3.30798293698994	9.76761697740751e-06	0.000870609032773639
5468	1.84295976759312	2.39120411362767	1.0399342650716e-05	0.000921619458114026
55930	-1.71038311290897	4.35992612633674	1.06118856717281e-05	0.000935112130016083
27074	-3.63077541099886	2.82077581109353	1.12057152932238e-05	0.000981861234365016
5446	2.26748457797989	2.51747605684693	1.19241254863794e-05	0.00103893967510257
2591	-1.23973912267576	0.895124837619356	1.20689105763132e-05	0.0010456800789276
29909	-2.98744735942295	5.10134305885407	1.22118838498133e-05	0.00105218948125975
147798	-1.53292963484876	2.06587812996168	1.34709909007972e-05	0.00115426297171527
3213	-1.25263145952144	3.01071789679104	1.36405154975676e-05	0.00115601505383484
6444	1.26220166422617	2.86647055039486	1.36038457107956e-05	0.00115601505383484
84419	-4.48192656636522	4.32141346828931	1.37362921653347e-05	0.00115780519126182
11197	-2.67732717646434	2.32267552942083	1.42411638132941e-05	0.00119387140313718
151878	-2.74942221132565	1.95483586710867	1.48592172641875e-05	0.00123898709973271
285812	2.01286491045221	5.10749536747053	1.58371553711817e-05	0.00130648107793435
4057	-4.11225098136731	3.16181882035539	1.58316232202975e-05	0.00130648107793435
101928731	1.97441891905731	1.24400342209041	1.60157532487714e-05	0.00131217315148851
4072	-2.8817893672168	4.20307993324125	1.60753690620167e-05	0.00131217315148851
5243	-1.94584273752104	2.4254089961936	1.62385353698462e-05	0.00131855206832955
7516	-1.55908146944159	3.81680051290163	1.68747496129777e-05	0.00136307547785245
5205	-1.50527953513638	3.73378695547396	1.73091133994998e-05	0.00139091730421162
80343	-2.69268187785518	1.74191496856251	1.78437671607209e-05	0.00142648961286402
2359	-1.4338371125973	1.18277067698963	1.80036593090113e-05	0.00143189103704337
53342	2.12621229126756	3.66832660480456	1.87736961296604e-05	0.00148551659834134
26575	-1.3646738895177	0.737219219377056	1.89094644532277e-05	0.00148866438682796
64284	-1.24678233442876	2.5135150422204	1.9019474681896e-05	0.00148976279212892
26585	-5.10900644236523	6.22889979999482	1.93737773926052e-05	0.00150988901297444
3547	1.88239459454279	2.07457275369113	1.98618139438426e-05	0.00154018436227528
8382	1.37201114446361	2.87477794747848	2.02762506675875e-05	0.00156449936121201
1001	-2.34749049144787	5.34828901772692	2.07982678752516e-05	0.00158896717476491
1470	-3.79020484823555	3.02219666680071	2.07429451782588e-05	0.00158896717476491
10738	-1.30624211917791	1.83786590035776	2.12974012604902e-05	0.00160597293121206
10788	-1.09492661593961	0.955568499649768	2.1347300198939e-05	0.00160597293121206
22943	5.02954537497714	6.69301015023717	2.14575991443422e-05	0.00160597293121206
360205	-1.31729230153052	2.25253713031091	2.16397898340758e-05	0.00160597293121206
50863	-1.93609960655089	1.95585909634246	2.16421653635515e-05	0.00160597293121206
54715	1.6314464749678	2.49510315810136	2.12735350767973e-05	0.00160597293121206
440335	-1.00647270280635	0.577927279320681	2.24450189058947e-05	0.00165761808672153
7291	-2.12189233325674	4.88144315124059	2.31927573920561e-05	0.00170472262745686
130733	-2.35982758946901	3.84570159286008	2.39095007820217e-05	0.00173276844686156
23600	-1.99663078985983	2.38587381473641	2.37396411590591e-05	0.00173276844686156
79642	1.26670971029921	0.526554590781062	2.3821718665373e-05	0.00173276844686156
644242	2.67868473956394	2.50673942883342	2.54959059130776e-05	0.00183914420839963
10053	-1.38118705103096	2.43481341334295	2.57623315248113e-05	0.00184975925749213
129804	2.09939803777147	3.73397107780989	2.66449202300024e-05	0.00190431367671478
23414	-2.70343209602047	1.51006539202312	2.77081970583753e-05	0.00196222113323444
3234	-2.23449386806957	4.22579598246613	2.76997971409132e-05	0.00196222113323444
54508	-2.38422357947093	1.25787154453277	2.8206063383843e-05	0.00198839925918191
6495	-1.20237401309879	2.10633857428791	2.8337046768007e-05	0.00198859392907249
64843	1.3807078668649	1.25882792617298	2.96431312473635e-05	0.00207087983115028
112399	-1.41291474872842	2.27571374891831	3.02611263245187e-05	0.00210457313079354
9365	1.79717584635263	1.11735732005802	3.08371803507809e-05	0.00213506174134045
8325	-1.16381074257627	0.631729762519848	3.09855195012427e-05	0.00213579743086566
257396	1.69336354950695	2.94519033223222	3.12749395768409e-05	0.00213675347091289
3759	-1.3845800765313	2.04736888804365	3.11664346630467e-05	0.00213675347091289
51176	-1.30112834050203	1.08271524678465	3.28423752664495e-05	0.00223400174564634
222865	-3.563401669869	3.07513819251516	3.34994933879715e-05	0.00226874953255043
100506870	1.80184182912768	3.93603314726535	3.36681345529414e-05	0.00227025695122421
399668	1.71163258629049	6.07825828396278	3.75310883475699e-05	0.00251032989420723
644596	1.71163258823382	6.07825828396278	3.75521655462039e-05	0.00251032989420723
8532	-2.84283882049033	5.22107900919029	3.94137793533567e-05	0.0026234691158421
1999	-1.52161646453055	1.93075753058406	3.96890226080476e-05	0.00263050022063338
65987	1.67439862142516	3.00423840055531	3.99140664577468e-05	0.00263415853911998
100507644	-0.907895913279223	0.312230354189876	4.08944596856597e-05	0.00268742447146143
185	1.77093262635185	1.43078724606972	4.221870977373e-05	0.00276274248894844
142684	1.74040306673115	3.9628657146729	4.40221918520661e-05	0.00286865619089787
1545	-1.9970438771779	5.65427287635436	4.5967658627302e-05	0.00298289714498254
148327	-1.66279313900573	3.99485082334474	4.87468210888782e-05	0.00315006020111421
10062	-1.47915308857028	4.24330214007149	5.32835720296863e-05	0.00342894157098923
2615	-1.81902690079931	5.58435370524635	5.55328752716161e-05	0.00355892298589874
641455	-2.6729230221979	2.91153313721071	5.58883375704405e-05	0.00356696389868297
54502	-0.965375873913576	0.715576273176822	5.7581079387684e-05	0.00365993836157209
51361	1.81083800479663	3.26128063191517	5.84971780844894e-05	0.00370299075474427
157503	-4.43813944535232	3.71631793734732	5.88229441680617e-05	0.0037084757768393
1583	1.29271905119238	1.05900172035726	6.52060524575622e-05	0.00408352061524516
51474	-1.71412357949359	3.89615293105474	6.52984146354245e-05	0.00408352061524516
158158	-1.51580655561234	3.57860463284363	6.61976850766672e-05	0.00412313211989571
100507117	-2.30576851960564	2.14818818857112	6.72176041481319e-05	0.00416871250340965
1400	-1.71504784197845	4.3647517859671	6.74670732062558e-05	0.00416871250340965
355	1.62200111964795	1.95959877755332	7.07575224681359e-05	0.00435467625380286
91894	-1.91046413729953	4.07221619329783	7.16915566090159e-05	0.00439472075671631
148418	-2.2495734916965	2.76761061000552	7.27902496838433e-05	0.00444450386750679
151354	-1.16674949685344	0.90943818254391	7.37213530597636e-05	0.00448370378276029
999	-1.60488738060156	1.31852242949565	7.44906703930983e-05	0.00451279612158813
2047	1.7297254007805	1.84358608124316	7.60494229904713e-05	0.00458930156093082
10457	-1.94531088276034	3.97187936234069	7.73342760578065e-05	0.00464874917589349
286343	-1.49695540105835	3.66778477753366	7.84185939051988e-05	0.00469572962500281
64399	-1.94079316917507	3.98676205176591	7.8832504768435e-05	0.00470235890943715
5157	-2.81352861646374	4.57546212284615	8.35291186343985e-05	0.00495153549014779
8334	-2.1507836325551	5.53375179659077	8.3648352467517e-05	0.00495153549014779
56935	-1.8901294395327	6.65734170777248	8.76943861682294e-05	0.00517130127408012
25803	-1.37791675114485	4.246888890844	8.8878861412213e-05	0.00522129644561368
26232	1.05578768639606	1.41300919697817	9.18152524376354e-05	0.00535324342126048
9891	-1.70628663621059	5.49001354512711	9.18029111888167e-05	0.00535324342126048
1795	1.94621838330303	1.4668079309664	9.3200700357234e-05	0.00541366914546945
79258	-2.22678992301449	2.70565797883651	9.36155643771335e-05	0.00541747682061553
10669	-1.17904723721123	1.94977801136661	9.49671279395044e-05	0.00547526091901031
11223	0.920765735298126	1.04418738379472	9.54797893340104e-05	0.00548442982511544
5099	-1.23594917268392	1.07359213483957	9.58834063006093e-05	0.00548729058419243
283392	2.16977770937288	2.31700146439013	9.82131043026531e-05	0.00559995233319797
5409	2.0790013644894	3.62882291287338	9.92897215703262e-05	0.00564060180159044
7070	-2.63700064678266	5.03968875001573	0.000101126024417088	0.00572395442585627
57722	3.03918629814765	3.5384395845559	0.000102869594735465	0.00575958319405174
650	1.06897523119899	1.10184731713521	0.00010250859612403	0.00575958319405174
70	1.94967279110837	8.63117115823079	0.000102765836171819	0.00575958319405174
5104	1.76381279475498	3.77829343095128	0.00010339109007995	0.00576795833111493
5652	-0.888899487359094	0.421240638933205	0.000109531277435443	0.00608860423564975
137970	-1.32976638879359	1.93980847520313	0.000111402048897114	0.00612273604298305
1734	-1.64440405602318	3.67387636331086	0.000110723257354578	0.00612273604298305
25858	1.20523480556053	0.863383085003366	0.000111724437434019	0.00612273604298305
3783	-2.10920582327227	4.01583508068483	0.000111460091158425	0.00612273604298305
4316	-1.04738949522851	1.76469489424072	0.00011721841658519	0.00640119867190041
27151	1.83273613145966	3.48653821555328	0.000118397300185506	0.00642036268733219
3290	2.39146056005308	6.81965442205166	0.000118249417252946	0.00642036268733219
10218	-3.71306592912614	2.65076037260238	0.000121331669113184	0.00653379463984849
8644	-1.77485594539027	4.47022004538394	0.000121225717306342	0.00653379463984849
5947	1.22494285195896	3.15236046375612	0.000121780459166163	0.00653527038480287
4314	-3.39400710809581	3.95013670459486	0.000122420680041561	0.00654697354056747
1910	1.59778547231643	5.34051882936137	0.000126988858284969	0.00674476096966298
7035	1.37906631567534	2.65795524263243	0.000126645768238943	0.00674476096966298
9052	2.955410612177	3.37121755453772	0.000127778472368723	0.00676353695551714
64798	-1.09029790536068	2.55010205761747	0.00013122365364606	0.00692227089930867
51209	1.55973900583851	7.13015232931199	0.000135850511972582	0.00714205284807721
57125	-1.43562578517953	3.29707424788277	0.000138378458821113	0.00725037674951568
368	0.984032871556941	1.1465767335592	0.000141000207729963	0.00731559910391827
401474	1.04043896402584	0.790113760729466	0.000141038373336228	0.00731559910391827
6652	-1.4916537525051	3.50597826081645	0.000140270756385152	0.00731559910391827
3875	-2.59291400960721	6.96074159519629	0.000143674361506317	0.00742748557533821
121506	-1.90847921351565	2.19974460811006	0.000145554288089764	0.0074996726045985
1311	-6.08864669554146	9.31049219972349	0.000147340916067984	0.00756659028906743
27087	-0.980565352916172	1.78709024378323	0.0001496325179932	0.0076565168359954
55790	-1.20992213140083	2.96276852551847	0.000150079380884815	0.0076565168359954
154661	-1.75230166818639	2.01578085770386	0.000152504969368282	0.00771335846915279
1740	0.787806030017473	0.586252047145674	0.000153182952382427	0.00771335846915279
399694	-2.02443642549739	1.32787265078775	0.000152223787923759	0.00771335846915279
5195	1.01231451715473	2.66546620442262	0.000153102733038258	0.00771335846915279
284485	1.37326636681095	2.66709654449838	0.000153780983509329	0.00771841188752808
6288	-2.72312516112782	4.17364801686564	0.000154849876233523	0.00772229471765951
6289	-2.72312516088794	4.17364801686564	0.000154854191578574	0.00772229471765951
91133	0.887292452045803	0.11624094800566	0.000157507890074812	0.0078294547024688
80856	1.25430261629572	2.38778191526028	0.000159391806694931	0.00789778763588397
57699	1.11578767428583	2.95646916223162	0.000162522757059744	0.00802727846891584
26033	1.74325087213904	2.07351141548453	0.000164226877456598	0.00803468341474568
4222	-1.44598148588642	3.07122810791994	0.000163916882335924	0.00803468341474568
6674	1.24116643397218	0.343984593893744	0.00016390772822568	0.00803468341474568
3624	-2.92492326952226	4.65134418605713	0.000165779607414297	0.00808514443832807
253738	-1.21185361037793	0.577290533621284	0.000167624217439717	0.00814947958706137
7504	1.50035515980755	0.683517565452112	0.000169904542265576	0.00823452983124004
145945	-3.67190086025725	3.35424023477825	0.000171389714353864	0.00828063264770738
66000	1.08186150875501	1.4308611743163	0.000173784897031582	0.00837027940392175
5627	-1.47720302223101	4.99195560470134	0.000174436654420636	0.0083756596699989
25859	-0.872334044445596	0.436726985654107	0.000176222931312178	0.00843487412481732
3354	1.47333334630418	1.85397260129238	0.000176757630444621	0.00843487412481732
25907	1.90996004632542	8.31167679977026	0.000178360362817098	0.00848524805806864
2252	0.998727133499115	0.651415929902948	0.000182665631567939	0.00861632179800524
387628	0.998727047657561	0.651415929902948	0.000182782247181877	0.00861632179800524
654466	0.998727131035098	0.651415929902948	0.000182668977923646	0.00861632179800524
157638	-1.39114070831574	2.3143418983234	0.000183740137256324	0.00863522966275249
384	-2.62702837599504	4.25630324860128	0.000184718477664533	0.00865498148066234
440081	1.12810876073799	1.92463470539755	0.000186107101313049	0.00866767277556781
642846	1.12810875157704	1.92463470539755	0.000185763640607384	0.00866767277556781
101928307	1.92443526101896	2.96283882469017	0.000195623566594163	0.00908361046200259
4647	1.58760158920943	1.96342634733793	0.000200885698810266	0.00929955373491059
5579	1.16433224454539	2.12482889345343	0.000201473341603582	0.00929955373491059
7022	-0.773192134653027	0.356326010968579	0.000205216829543087	0.00944423682309716
2977	-1.71898563059197	2.38526975475267	0.000205858998925693	0.00944576098916736
6493	-1.4462955844086	0.960288423337547	0.000207494318235921	0.00949271203988465
2643	2.55899215167665	6.65141467894153	0.00021237448635643	0.00968739973206431
170689	1.2051535022654	1.37339470634916	0.000214267451771438	0.00974508477866051
101926978	-1.30785557610545	2.13243091011794	0.000215486755418673	0.00977188330347426
10261	-1.96856570359391	4.46376311102665	0.000220805721609968	0.00998389485845189
284219	-3.134380864796	3.87357887416637	0.000225494927667287	0.0101075168589363
339524	-1.64726257571752	2.00982035814226	0.000224928033639155	0.0101075168589363
7043	1.24191763262862	3.98330792506438	0.000224530111515168	0.0101075168589363
5140	1.39777522176839	2.23903360080276	0.000227354653647496	0.0101615081366542
2099	-0.694973047581187	0.749332754290667	0.00022873613469561	0.0101814510558288
349136	-0.983289972140355	0.8516299854193	0.000229113831870802	0.0101814510558288
6768	-1.65263289854209	1.38506825079383	0.000231535955729096	0.0102596889640073
10325	1.07550542886422	1.33311623329912	0.000233352067943203	0.0103107043354163
